10,-200.0
20,-200.0
30,-200.0
40,-200.0
50,-200.0
60,-200.0
70,-199.59420289855072
80,-199.64556962025316
90,-199.61797752808988
100,-199.65656565656565
110,-199.66
120,-198.93
130,-198.93
140,-197.51
150,-197.5
160,-196.77
170,-197.05
180,-196.99
190,-196.17
200,-195.28
210,-194.61
220,-194.54
230,-194.5
240,-195.06
250,-194.85
260,-195.51
270,-194.86
280,-194.8
290,-195.51
300,-196.4
310,-197.07
320,-197.87
330,-197.91
340,-198.77
350,-198.99
360,-198.55
370,-199.2
380,-199.32
390,-199.49
400,-199.49
410,-199.49
420,-199.3
430,-198.68
440,-198.02
450,-197.52
460,-197.97
470,-197.66
480,-197.33
490,-196.97
500,-196.97
510,-196.97
520,-196.98
530,-197.31
540,-197.91
550,-197.96
560,-198.02
570,-198.3
580,-198.0
590,-198.36
600,-198.36
610,-198.36
620,-198.54
630,-198.79
640,-198.85
650,-199.3
660,-199.3
670,-199.33
680,-199.66
690,-199.47
700,-199.47
710,-199.47
720,-199.47
730,-198.97
740,-198.25
750,-198.25
760,-198.25
770,-198.23
780,-198.53
790,-198.61
800,-197.5
810,-197.11
820,-197.11
830,-197.65
840,-198.37
850,-198.37
860,-198.37
870,-198.39
880,-198.39
890,-197.74
900,-198.85
910,-199.2
920,-199.2
930,-199.2
940,-198.84
950,-198.56
960,-197.75
970,-197.66
980,-197.53
990,-198.29
1000,-198.29
